Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA58,OUT017,3768.378072588456
FDA58,OUT045,3703.3759039319784
FDA58,OUT018,3351.327648136349
FDA58,OUT049,3748.023591260769
FDA58,OUT027,5914.232891717769
FDL46,OUT045,1694.703578635414
FDL46,OUT049,2002.5806944680576
FDL46,OUT019,298.3101737886189
FDR44,OUT013,2248.042302546155
NCN53,OUT046,687.9959722688167
NCN53,OUT045,625.5157698974579
NCN53,OUT049,713.7797023019871
FDX28,OUT049,1531.296281085208
FDX28,OUT013,1623.8725252345707
FDX28,OUT017,1801.8125242768529
FDX28,OUT010,219.87050318196853
FDX28,OUT045,1481.5529487940855
FDX28,OUT046,1571.5485741266834
FDI07,OUT013,3122.2269281165627
FDI07,OUT018,2801.509944101253
FDH35,OUT018,2348.7176930576156
FDH35,OUT046,2645.1563657836396
FDH35,OUT035,2829.616813371843
DRI51,OUT013,2634.2890499608093
DRI51,OUT049,2867.626735576491
DRI51,OUT046,2729.6271408725147
FDC17,OUT019,596.4628442991419
FDC17,OUT045,3155.653693061248
FDA51,OUT045,1791.645131526037
FDA51,OUT017,1950.1278710532322
FDA51,OUT049,1849.683473502028
FDA51,OUT018,1591.8376603744132
FDA51,OUT035,1811.7246423686092
NCB54,OUT045,1854.0007491213466
NCB54,OUT027,3452.383692460676
NCB54,OUT035,2100.7966404388385
NCB54,OUT046,2135.257438246873
NCB54,OUT019,307.1438658421394
FDQ46,OUT049,1785.8751353490434
FDQ46,OUT027,3038.667462868555
NCT29,OUT013,1959.4138710106438
NCT29,OUT018,1737.5563680002683
NCT29,OUT035,2069.2837575616572
NCT29,OUT049,2027.6630063154769
NCW05,OUT027,2941.026708661057
NCW05,OUT035,1627.8960039697279
NCW05,OUT010,245.98898546913762
NCW05,OUT017,1869.2394740685395
NCW05,OUT046,1682.982798311194
NCW05,OUT018,1432.9831886393524
NCW05,OUT013,1839.790073305324
FDU21,OUT010,139.968595133387
FDU21,OUT046,690.1189656137848
FDU21,OUT018,509.3481356023515
FDT27,OUT049,3794.0579369427114
FDT27,OUT018,3185.1031783407943
FDT27,OUT017,4055.5786663826007
FDT27,OUT019,576.3311256567229
FDT27,OUT010,577.305119304666
NCJ05,OUT018,2248.06425940476
NCJ05,OUT045,2507.757789859715
FDV39,OUT049,3297.716154539365
FDV39,OUT027,5316.009705662918
FDC52,OUT027,3965.103357596561
FDC52,OUT046,2341.5837054986723
FDC52,OUT049,2547.761236918245
FDC52,OUT018,2118.1567074640598
FDC52,OUT035,2647.0946475418773
DRC25,OUT035,1438.4278462454045
DRC25,OUT049,1323.1419132560636
DRC25,OUT017,1387.3956628787885
FDS34,OUT018,1570.5683776467777
FDS34,OUT046,1896.5474223482158
FDS34,OUT013,1896.8675826304318
DRJ01,OUT013,2816.2575300230474
DRJ01,OUT017,2559.0791195592105
DRJ01,OUT049,2768.9021058182425
NCQ54,OUT017,2815.1874769989745
NCQ54,OUT046,2686.1582444263436
NCQ54,OUT049,2853.0995514634474
NCQ54,OUT013,2746.545266041945
NCN30,OUT049,1509.550164818325
NCN30,OUT017,1601.2594068286874
NCN30,OUT045,1495.4299771052458
FDL44,OUT019,418.9169098255868
FDL44,OUT049,2768.3074036289518
FDL44,OUT017,2661.3767153267695
FDL44,OUT046,2582.839389536918
FDX40,OUT027,1165.5597451374447
FDX40,OUT018,512.7368334490362
FDX40,OUT049,715.4567133094916
FDW58,OUT049,1743.646560395837
FDW58,OUT017,1795.5810350843178
FDW58,OUT018,1405.709893230322
FDW58,OUT046,1824.5549258438796
FDW58,OUT045,1574.1196515883578
FDW58,OUT027,2791.3137622920767
FDW58,OUT019,270.7596557188389
FDR26,OUT027,4979.562119214813
FDR26,OUT035,3139.581522690091
FDR26,OUT049,2967.1667095759785
NCS29,OUT018,3607.8132380374254
NCS29,OUT010,783.6450279907715
NCS29,OUT046,4057.279401983341
NCS29,OUT045,3893.8642761788524
FDL48,OUT018,651.6447135076111
FDL48,OUT045,786.564089945356
FDB52,OUT019,638.1166305938127
FDB52,OUT035,4289.136135474724
FDB52,OUT017,4327.4756965953675
FDB52,OUT046,3723.2737785625404
FDX10,OUT018,526.6742244163604
FDX10,OUT035,678.2407183145297
FDX10,OUT013,644.459003788842
FDX10,OUT019,151.93035558191227
FDX10,OUT049,711.7323295433122
FDK20,OUT035,2158.365461123602
FDQ16,OUT027,2910.1836992771855
FDQ16,OUT018,1481.7903641765342
FDQ16,OUT046,1863.8491635375372
FDQ16,OUT019,279.0356829224075
FDS55,OUT046,2429.838243564138
FDS55,OUT010,372.2456484210624
NCJ42,OUT013,1629.0071441375171
NCJ42,OUT035,1828.569304143608
NCI29,OUT013,2393.371319188909
FDL03,OUT035,3254.048069511209
FDL03,OUT046,3211.740322947196
FDL03,OUT049,3292.0338352490985
FDL03,OUT010,518.4095287696384
FDW01,OUT018,2090.61156837944
FDW01,OUT045,2482.5473754544555
FDW01,OUT010,374.84331221657175
FDW01,OUT017,2479.946348230457
FDW01,OUT049,2589.7283545880578
FDW01,OUT046,2518.0377685793683
FDC56,OUT013,2054.965161187656
FDC56,OUT027,3178.384607456177
FDC56,OUT010,266.96946055521977
FDC56,OUT017,2031.262345155192
FDC56,OUT045,1834.147870439835
FDC56,OUT049,1972.8020939722815
FDY55,OUT017,4256.955656509728
FDE39,OUT019,313.89257653070104
FDE39,OUT018,1720.7951974386772
FDE39,OUT027,3208.6115163303
FDE39,OUT013,1880.3630242597387
FDE39,OUT017,2064.98584192031
FDE39,OUT049,2063.823030221839
FDE39,OUT046,2060.8479893874387
NCL07,OUT017,624.9563645379285
NCL07,OUT013,646.6428896774205
NCL07,OUT035,724.7276548568594
NCL07,OUT049,757.0080870614551
NCL07,OUT018,511.18266375207565
FDW45,OUT010,332.88736363890604
FDW45,OUT035,2525.2905402037645
FDW45,OUT018,2096.9856796436984
FDP11,OUT018,3110.0243452826403
FDP11,OUT049,3717.452962745087
FDT44,OUT017,1974.1049138278474
FDT44,OUT035,1911.2248674973523
FDT44,OUT046,1956.1321847107743
FDT44,OUT027,3090.1545213414447
FDT44,OUT013,1951.118294398048
FDQ14,OUT045,2432.3127325487676
FDQ14,OUT027,3800.6972857162536
FDQ14,OUT013,2373.9922495932296
FDQ14,OUT046,2435.972107133686
FDQ14,OUT017,2504.8552538357285
DRM37,OUT045,2946.9569480776513
DRM37,OUT049,3321.2891698163567
DRM37,OUT046,3092.6352859205817
DRG49,OUT049,4031.3615605176233
DRG49,OUT035,4204.085773256619
DRG49,OUT013,4099.849785770623
DRG49,OUT019,579.4214650654842
DRG49,OUT046,3746.947171282264
FDL09,OUT010,415.4230155354117
FDL09,OUT018,2448.114701024835
FDL09,OUT017,2684.515781304653
FDL09,OUT046,2712.99745816971
FDV27,OUT027,2367.2351080043272
FDV27,OUT010,196.11984797602847
FDV27,OUT035,1461.7977669109846
FDV27,OUT013,1358.3375731122478
FDV27,OUT046,1399.684528480711
FDL21,OUT018,524.4416102041383
FDL21,OUT027,1129.2452714761648
FDL21,OUT049,748.2374440718352
FDL21,OUT017,646.3779574374329
FDS10,OUT035,3212.324900471551
FDS10,OUT013,3064.7955397500323
FDS10,OUT045,2805.8716364330617
FDS10,OUT049,3036.210722746198
FDS10,OUT018,2612.502600627765
FDF05,OUT019,757.0411769484483
FDV31,OUT027,4818.322788330095
FDV31,OUT035,2815.6895533468805
FDV31,OUT017,2781.4942312915105
FDV31,OUT018,2657.6265881339395
FDV31,OUT013,3155.8683623541974
FDV31,OUT046,2657.5731126356422
DRB25,OUT049,1715.728195188783
DRB25,OUT046,1789.8054475389777
DRB25,OUT045,1566.7857329851633
DRB25,OUT019,273.4046078496124
FDI09,OUT013,3823.7573102793185
FDI09,OUT035,3949.3414666442404
FDI09,OUT017,3734.0346643857865
FDI09,OUT027,5902.822508168773
FDP57,OUT049,1695.7735116205263
FDP57,OUT027,2703.9100381052667
FDP57,OUT013,1775.9733563323023
FDP57,OUT010,234.6234756852974
FDZ28,OUT027,3396.3029314668447
FDZ28,OUT019,304.1765473347569
FDZ28,OUT013,2023.3515192410168
FDZ28,OUT049,2168.7158338983722
FDZ28,OUT035,2129.1076858991473
FDH22,OUT013,2128.5917627363247
FDH22,OUT046,2099.5880518050467
FDH22,OUT045,1972.9032934261322
FDH22,OUT027,3332.467499351817
FDH22,OUT017,2199.8884831285304
FDH22,OUT018,1837.6749804837275
NCM53,OUT010,237.67548093827799
NCM53,OUT035,1727.2332989277718
NCM53,OUT013,1808.3894387173912
NCM53,OUT027,2819.293454061146
FDM56,OUT049,1754.5421542488837
FDM56,OUT045,1679.249085269625
FDM56,OUT035,1757.2346094346792
FDM56,OUT010,231.26428358803116
FDM56,OUT046,1788.8468359026183
FDD35,OUT046,2155.6687374891894
FDD35,OUT049,2010.3876546370352
FDD35,OUT018,1728.9926424457894
FDS60,OUT027,4938.466989685552
FDS60,OUT017,3150.591879635622
FDS60,OUT049,3186.3612116328086
FDS60,OUT010,432.9378874780073
NCC31,OUT027,4083.404942071038
NCC31,OUT018,2320.715507456249
NCC31,OUT046,2396.293071574516
NCC31,OUT045,2532.692758587047
NCC31,OUT019,405.0737269287435
NCC31,OUT017,2536.5204067811956
NCT05,OUT017,4308.25444478189
NCT05,OUT035,4309.255971208515
NCT05,OUT049,4251.524516259334
NCT05,OUT027,6168.11129910484
FDX47,OUT045,2576.284913781405
FDX47,OUT010,366.2212479754888
FDX47,OUT035,2733.134390467975
FDK10,OUT045,2834.54202784442
FDK10,OUT046,2896.659737369098
FDK10,OUT049,3210.45869829475
FDH32,OUT019,253.56500445633793
FDH32,OUT010,197.92478539624855
FDH32,OUT049,1565.9255448736826
FDH32,OUT017,1584.5698179424362
FDA44,OUT046,956.7876023680645
FDB20,OUT019,209.66859402468108
FDB20,OUT018,1109.1218920872127
FDB20,OUT027,2159.585887760116
FDB20,OUT010,173.70596956241098
FDB20,OUT046,1285.5242940838593
FDZ35,OUT013,1667.889246454573
FDZ35,OUT019,265.71908187254695
FDB26,OUT018,661.5798839569849
FDB26,OUT013,764.7595110721543
FDB26,OUT049,866.4382959186399
FDQ10,OUT046,2749.4694179251383
FDQ10,OUT017,2907.9672721184306
FDZ59,OUT046,2663.4305293774933
FDZ59,OUT035,2753.727410472394
FDZ59,OUT045,2675.5273733988884
FDZ59,OUT017,2632.123393134972
FDW55,OUT045,3911.11389401997
FDW55,OUT017,4169.80140580225
FDW55,OUT049,4203.141922244761
FDW55,OUT018,3378.979908463798
FDB05,OUT017,4053.371854793439
FDB05,OUT035,4172.005204744156
FDB05,OUT018,3485.788105833875
FDB05,OUT045,3787.253801335618
FDB05,OUT013,4098.849406485984
FDA20,OUT045,2845.0995814395637
FDA20,OUT046,3107.1004079452396
NCY41,OUT018,510.3162540650708
NCY41,OUT013,646.5992765566118
NCY41,OUT019,129.6325862078829
FDB38,OUT010,371.9903147521719
FDB38,OUT049,2766.2237104900164
FDB38,OUT013,2461.0267588002353
FDB38,OUT045,2641.4033130494086
FDB38,OUT017,2585.4178455527385
NCM43,OUT045,2692.5631444056453
NCM43,OUT046,2629.8087817664714
NCM43,OUT017,2702.1712306358054
FDV43,OUT019,112.72477493727905
FDV43,OUT035,740.542676879905
FDV43,OUT013,713.6747468448782
FDV43,OUT045,735.6833630227942
FDV43,OUT046,773.1124359555738
FDV43,OUT018,608.938319017485
FDV51,OUT035,3070.8000390150455
FDV51,OUT045,2738.5154074631696
FDV51,OUT049,2843.329643763145
FDO57,OUT027,3956.5412742161357
FDO57,OUT013,2772.2713492934477
FDO57,OUT017,2539.9839928896145
FDY50,OUT049,1354.8943836944045
FDY50,OUT013,1384.7529840797354
FDT23,OUT027,2231.931836750958
FDT23,OUT017,1345.6139211457423
FDT23,OUT035,1362.6335763689444
FDT23,OUT010,169.8479917235414
FDJ26,OUT010,549.6759304216652
FDJ26,OUT013,3370.159211607641
FDJ26,OUT019,578.2879093751225
FDJ26,OUT049,3662.4029778950576
FDJ26,OUT017,3824.7083322835006
FDO48,OUT010,602.7902108899144
FDO48,OUT027,5887.617605315021
FDO48,OUT049,3917.636672566559
FDO48,OUT035,3933.072783450893
FDO48,OUT017,4108.313492969091
FDG09,OUT019,488.88142487300814
FDI45,OUT027,4736.894655283455
FDI45,OUT019,447.26031262485225
FDF53,OUT018,2650.0968746455383
FDF53,OUT027,5119.244521122257
FDF53,OUT045,2801.6779282196953
FDF53,OUT017,3111.320390066887
FDU20,OUT018,1711.5019005194833
FDU20,OUT046,2149.8906126824468
FDU20,OUT010,257.833336266845
FDD17,OUT018,3176.218135242084
FDD17,OUT027,6185.122919543243
FDD17,OUT019,587.5167626003
FDK16,OUT049,1448.1296046493126
FDK16,OUT019,269.8411261973763
FDK16,OUT046,1568.9978551222366
FDK16,OUT017,1664.222237054244
FDO49,OUT018,625.4177306116574
FDO49,OUT013,710.1848356568
FDO49,OUT035,847.301373696007
FDO49,OUT017,831.9634478550287
FDO49,OUT045,799.5393876599805
DRJ13,OUT046,2616.2690006792063
DRJ13,OUT049,2750.9955096350127
DRJ13,OUT027,4004.6225662318843
DRJ23,OUT018,2773.0470299491217
DRJ23,OUT046,3268.105764393112
DRJ23,OUT035,3233.4593569542485
DRJ23,OUT049,3288.4035200193966
FDV44,OUT027,5134.655922955907
FDV44,OUT018,2772.249494962851
FDY15,OUT013,2541.6413975983924
FDY15,OUT046,2603.1670129908453
FDX46,OUT017,934.8679156085614
FDX46,OUT019,168.63715580045803
FDX46,OUT018,820.4485257013287
FDX46,OUT010,146.39629957009413
FDF57,OUT018,2456.9958115676386
FDF57,OUT013,2585.601945367249
FDU56,OUT045,2837.67816396157
FDU56,OUT035,3267.1215692560963
FDU56,OUT017,3204.9126164159056
FDU56,OUT018,2737.4966367555476
FDU56,OUT049,3282.7623403936223
FDP12,OUT027,1083.270727905008
FDP12,OUT018,499.89948926296717
FDP12,OUT013,629.7352388743011
FDS26,OUT018,3603.7827234278993
FDS26,OUT035,4222.449459345703
FDS26,OUT045,3861.7339931098836
FDS26,OUT046,3956.0194216695036
FDP26,OUT045,1550.1391496765361
FDP26,OUT035,1642.0263751889654
FDP26,OUT049,1684.9496287624277
FDP26,OUT027,2771.788297464633
FDC26,OUT013,1878.5737752548955
FDC26,OUT027,3016.741944148702
FDC26,OUT017,1883.5202853928067
FDC26,OUT045,1709.1414579281377
FDT50,OUT019,259.3177930518106
FDT50,OUT010,204.3760443281509
FDT50,OUT046,1566.283838974076
FDT50,OUT017,1679.0103210305172
FDH56,OUT046,1953.3910919049051
FDH56,OUT027,3050.5982729080647
FDH56,OUT017,1864.6011948448008
FDQ15,OUT045,1316.5788955044727
FDQ15,OUT018,1139.6693532063741
FDQ15,OUT017,1384.999200448923
FDB49,OUT035,1768.0400206292625
FDB49,OUT013,1563.1499826336276
FDB49,OUT027,2611.9489190307913
FDY44,OUT013,3072.750995018993
FDY44,OUT035,3240.689453121358
FDY44,OUT017,3369.691324038644
FDE11,OUT017,2958.715264829304
FDE11,OUT045,2834.908054370454
FDA01,OUT013,785.0099946073772
FDA01,OUT049,952.6491682769318
FDU38,OUT045,2870.6084333839394
FDU38,OUT018,2904.473772021036
FDU38,OUT049,3393.9369028236224
FDQ49,OUT018,2331.991590404236
FDQ49,OUT010,365.20297370054584
FDQ49,OUT049,2597.108582028556
FDQ49,OUT035,2681.55951469781
FDQ49,OUT045,2569.6618990671054
FDQ24,OUT049,4124.872469439615
FDQ24,OUT046,3778.213639215891
FDQ24,OUT027,5969.61808229822
FDQ24,OUT035,4224.691806245845
FDG58,OUT027,3853.9790009388917
FDG58,OUT049,2609.482855441689
FDG58,OUT013,2457.638740252414
FDG58,OUT018,2223.1260285942335
FDG58,OUT045,2531.556154501707
NCO18,OUT018,2603.7487651693036
NCO18,OUT019,446.8861501979375
NCO18,OUT049,3007.240820765441
NCO18,OUT027,4933.37614083174
NCO18,OUT010,436.57767731474786
NCQ41,OUT019,498.3093095310695
NCQ41,OUT017,3353.4404439829614
NCQ41,OUT049,3292.4050461192382
NCQ41,OUT046,3154.542901094995
FDF50,OUT018,3054.167775284287
FDF50,OUT046,3183.074899859375
FDF50,OUT017,3202.7703739700664
FDF50,OUT049,3352.3905379504076
FDF50,OUT013,3167.0676042075124
NCL42,OUT045,3864.8019276553714
NCL42,OUT027,6223.9336772845045
NCL42,OUT035,4243.412534903813
NCL42,OUT046,3697.5914544391403
FDK55,OUT046,1436.2490076991035
FDK55,OUT027,2451.0769030571228
FDK55,OUT049,1368.1640853964057
FDX19,OUT027,5877.1161597984365
FDX19,OUT010,565.2485995654338
FDZ50,OUT046,2899.7036278220285
FDZ50,OUT010,471.458362860604
FDZ50,OUT035,3270.2561500308816
FDZ50,OUT049,3365.8132521674997
FDZ50,OUT019,456.0724978955809
FDZ50,OUT018,2785.764095159037
FDZ50,OUT045,2801.4517038995978
FDZ50,OUT013,3032.310660848505
FDR14,OUT010,163.98321226882337
FDR14,OUT035,920.0712063702612
FDR14,OUT049,938.6314054573668
FDR14,OUT045,853.0024967850753
FDR14,OUT018,703.6886600063862
FDQ23,OUT046,1791.4092923977055
FDQ23,OUT045,1557.3671363564486
FDQ23,OUT049,1657.4057416546616
FDQ23,OUT018,1337.884768678047
FDY59,OUT010,208.28807221772612
FDY59,OUT017,1500.467896814013
FDS52,OUT049,1645.8526752330142
FDS52,OUT013,1568.0343481613206
DRH36,OUT049,1153.849060200784
DRH36,OUT027,2132.243433702799
DRH36,OUT018,992.1392333172724
FDE45,OUT010,432.2682959068916
FDE45,OUT017,3083.824469563064
FDE45,OUT049,3023.7842636754654
FDE45,OUT027,4998.997368745216
FDE45,OUT045,2821.9181616865735
FDX16,OUT049,2538.28337199839
FDX16,OUT027,3792.3178591789965
FDX16,OUT017,2500.829353481205
FDH33,OUT013,682.1200245396805
FDC10,OUT045,1765.0402807761047
FDC10,OUT018,1746.9611420445715
FDC10,OUT046,1951.00137719473
FDC10,OUT013,1977.7896454708534
FDC10,OUT010,262.5239378443913
FDW27,OUT035,2607.635723400673
FDW27,OUT017,2542.4974507031716
FDW27,OUT013,2548.7984764087137
FDG32,OUT018,3364.195765347862
FDG32,OUT049,3656.0101658801727
FDL56,OUT017,1464.0788004348724
FDL56,OUT046,1461.9993046387463
FDL56,OUT049,1306.423931299996
FDW09,OUT035,1366.5312307766578
FDW09,OUT018,1119.6217522126929
FDX03,OUT018,565.1780359105396
FDX03,OUT035,747.0317035372093
FDX03,OUT017,700.3080917375981
FDX03,OUT046,769.0773984415595
FDP44,OUT018,1408.1690002892926
FDP44,OUT017,1755.6092602664703
FDP44,OUT027,2738.4260919743106
NCJ30,OUT019,382.70929863235773
FDF26,OUT049,2528.1323202624562
FDF26,OUT013,2380.78288736186
FDF26,OUT046,2416.438737651657
FDR25,OUT035,4133.7549125745645
FDR25,OUT013,4146.262507273695
FDR25,OUT049,4104.901596852869
FDR08,OUT013,1847.6507385779873
FDR08,OUT027,2843.0260573503892
NCH29,OUT046,1573.5306678881566
NCH29,OUT019,262.1364862400437
NCH29,OUT027,2564.556081115925
NCH29,OUT049,1591.4122956914757
FDT22,OUT046,1029.8707823267366
FDT22,OUT017,1008.0684274596881
FDT22,OUT019,181.49569086313642
FDT22,OUT013,816.8073288113377
FDR21,OUT018,2562.8390409206013
FDR21,OUT045,2819.445788989218
FDR21,OUT019,424.0500683215016
FDQ31,OUT046,1412.4410768375458
FDQ31,OUT019,247.116872960601
FDQ31,OUT045,1381.4416597829393
FDQ31,OUT017,1378.546081866952
FDH08,OUT013,3824.789388759891
FDH08,OUT018,2956.9825070211846
FDH08,OUT017,4228.599402748248
FDH08,OUT010,622.5316365773255
FDH08,OUT045,3671.4809210253134
FDH08,OUT049,3977.691012497106
NCA18,OUT018,1668.0814442518333
NCA18,OUT017,1876.5070221437759
NCA18,OUT035,1880.7021608022626
NCA18,OUT027,3070.866253665016
NCA18,OUT049,1968.9887240405128
DRC12,OUT018,2812.122448111706
DRC12,OUT027,5224.6621926775915
DRC12,OUT013,3042.7444280223463
DRC12,OUT045,2887.882496051389
DRD15,OUT018,3093.1207044670246
DRD15,OUT027,5974.39419327831
DRD15,OUT017,4092.226090803838
FDQ59,OUT017,1357.7217061613053
FDQ59,OUT049,1330.5670224112182
FDQ59,OUT018,1187.4572100086182
FDS03,OUT013,955.5115034376604
FDS03,OUT017,1120.9525843809943
FDS03,OUT045,1047.1983231108195
FDS03,OUT049,1050.3749525812773
NCG18,OUT049,1686.926365358315
NCG18,OUT017,1816.8719493488359
NCG18,OUT045,1566.1616113374275
NCG18,OUT019,259.35209559642203
NCG18,OUT046,1764.8467892939307
NCB07,OUT013,2933.8271751865564
NCB07,OUT045,2836.554205285663
NCB07,OUT046,3157.9900709238627
NCB07,OUT017,3388.2816603679507
NCB07,OUT018,3001.6854963321553
NCB07,OUT035,3291.8195970483107
NCT06,OUT046,2669.830550095173
NCT06,OUT027,4289.004906269235
NCT06,OUT049,2772.166350224243
NCT06,OUT017,2673.7466348461016
FDY10,OUT013,1869.0397455220093
FDY10,OUT035,1897.845391493756
FDY10,OUT019,284.06314317167
DRJ39,OUT017,4044.348883771726
DRJ39,OUT049,3863.0477450888893
DRJ39,OUT010,599.8291168026107
DRA12,OUT046,2281.2752085225166
DRA12,OUT027,3698.595806734406
DRA12,OUT049,2363.7754688933983
NCF43,OUT046,2263.257048391428
NCF43,OUT027,3764.177497319862
NCF43,OUT018,1822.058999109187
NCF43,OUT010,338.7063429566993
FDU27,OUT046,858.3898269104441
FDU27,OUT045,812.3653472115045
FDU27,OUT035,808.6342678579717
FDU27,OUT018,649.5490225288024
DRB24,OUT046,2372.3838015132014
DRB24,OUT027,3981.634578241198
DRB24,OUT013,2459.3109500754363
DRB24,OUT018,2204.8224186199054
NCZ17,OUT035,681.1761566604831
NCZ17,OUT049,709.9057498944483
NCZ17,OUT013,664.4578044210225
FDA45,OUT049,3119.3707900710865
FDA45,OUT017,2731.592010484438
FDA45,OUT046,2708.3690008028057
NCJ54,OUT049,3811.1443751021097
NCJ54,OUT017,4084.9677223954536
NCJ54,OUT010,576.229681477412
NCJ54,OUT018,3080.8816136257724
DRL11,OUT013,2404.8927402161153
DRL11,OUT010,369.50286426136785
DRL11,OUT017,2499.1393522531525
DRL11,OUT046,2522.439329244558
FDE33,OUT018,1139.444990645851
FDE33,OUT046,1288.4100045377002
FDE33,OUT035,1374.0976551977772
NCG07,OUT049,3304.1652690253272
NCG07,OUT017,3226.3752787654953
FDF47,OUT027,5666.280810178596
FDF47,OUT045,3599.8122718805334
FDF47,OUT035,3854.772385428414
FDF47,OUT018,3303.0767977373216
NCQ02,OUT045,2745.3338404769365
NCQ02,OUT010,465.8371205390462
NCQ02,OUT017,3218.3779684866004
NCQ02,OUT046,3083.5363618844754
NCQ02,OUT018,2614.0811596706753
NCQ02,OUT027,4974.660300281051
FDV01,OUT013,2457.638740252414
FDV01,OUT035,2601.936877896723
FDV01,OUT046,2534.4219477994316
NCP55,OUT018,742.6361069910604
NCP55,OUT049,919.8020155389268
NCP55,OUT046,945.476126167903
NCP55,OUT027,1614.1676520374074
FDN46,OUT046,1611.4947666275884
FDN46,OUT027,2872.0544997693437
FDN46,OUT010,229.0560736864707
NCR05,OUT049,3295.5909403999417
NCR05,OUT019,499.9621447523195
FDY46,OUT045,2867.1155689642155
FDY46,OUT013,2936.23532828818
FDY46,OUT046,3190.442746168193
FDY46,OUT018,2781.834818127058
FDY46,OUT035,3273.8974662358114
FDL45,OUT046,2176.067382335206
FDL45,OUT049,2136.839721454385
FDL45,OUT019,310.3117924006426
FDL45,OUT013,1968.7584181331576
FDN24,OUT049,888.7634110808972
FDN24,OUT035,840.6722616121089
FDN24,OUT018,708.6992779687772
FDN24,OUT013,770.1219972388707
FDU24,OUT045,1441.5852084507858
FDU24,OUT035,1559.2662248772679
FDU24,OUT018,1275.3737224894635
FDL16,OUT027,1443.2291935871888
FDL16,OUT010,150.08533570692964
FDL16,OUT045,776.0878257129697
FDL16,OUT046,859.4107566067603
FDL16,OUT035,771.8835403840534
NCU54,OUT027,5496.433188919045
NCU54,OUT017,3755.5239856540597
NCU54,OUT013,3299.8456973244465
FDU10,OUT027,1090.6287193322194
FDU10,OUT046,695.4967137302199
FDU10,OUT035,693.3361145496249
FDU10,OUT045,631.2144706618903
FDO28,OUT045,1787.4873892942446
FDO28,OUT018,1764.6127921592272
FDO28,OUT017,2008.6213866199766
FDO28,OUT046,1958.2884249702554
FDN58,OUT017,4095.3224729408475
FDN58,OUT045,3674.64311701272
FDR19,OUT035,2433.361867321198
FDR19,OUT010,368.7215614486234
FDR19,OUT018,2087.6811422179976
FDR19,OUT019,355.20986788844704
FDZ13,OUT049,882.4055483880845
FDZ13,OUT010,152.42350950449355
FDZ13,OUT035,812.3302865860464
FDZ13,OUT027,1551.805276332002
FDZ13,OUT013,741.4938992840736
DRE48,OUT010,537.5878408245464
DRE48,OUT049,3332.579184040978
NCA41,OUT018,2785.7861370708015
NCA41,OUT027,5222.553574297147
NCA41,OUT013,3061.103627645934
FDX08,OUT017,3206.0774406193996
FDX08,OUT027,4931.4228052467215
FDX08,OUT013,3164.1717325466366
FDX08,OUT035,3208.083688227425
FDX08,OUT010,441.6090161672019
FDB03,OUT010,562.1576973368692
FDB03,OUT019,598.5451226943303
FDB03,OUT027,5886.817967493647
FDB03,OUT045,3769.936075366053
FDB03,OUT017,3731.0572594499718
FDE57,OUT035,2349.031302955045
FDE57,OUT046,2255.2533430325634
FDE57,OUT045,2115.44746169037
FDE57,OUT018,1835.2032591060881
FDK33,OUT017,3996.107178077856
FDK33,OUT010,561.183827654069
FDK33,OUT049,3785.1898505567383
FDK33,OUT046,3426.5033175242825
FDK58,OUT017,1782.0405031746436
FDA09,OUT013,3176.9162392821936
FDA09,OUT010,453.2381046723146
FDA09,OUT046,2779.487862045297
FDA09,OUT027,4871.67195619984
DRM47,OUT013,2914.2279843652714
DRM47,OUT049,3282.023267288198
DRM47,OUT017,3230.7831169541114
FDY40,OUT049,828.9513021538764
FDY40,OUT035,813.8096868780781
FDY40,OUT027,1397.013537505406
FDY40,OUT045,766.3428397315948
FDI02,OUT027,3056.2887909165047
FDI02,OUT049,1773.2208595171978
FDI02,OUT045,1734.6694106301065
FDI02,OUT013,1878.7244492646264
FDD51,OUT018,583.0527876589982
FDD51,OUT046,832.7527982345346
FDD51,OUT017,749.9458929200783
FDD51,OUT010,135.14644655291298
FDV40,OUT049,1222.4928519401585
FDV40,OUT027,2043.1628527433518
FDV40,OUT018,1009.1991394268496
FDV40,OUT010,169.00059813878167
FDU25,OUT013,858.3991943546611
FDV56,OUT035,1893.7202855205587
FDV56,OUT049,1734.0361934805198
FDV56,OUT017,1792.9447791136824
FDV56,OUT018,1391.9952599953313
FDV56,OUT010,242.3229947165624
FDV56,OUT046,1828.8964072426572
FDT35,OUT035,2858.635590950713
FDT35,OUT013,2671.2433457500656
FDT35,OUT027,4366.121283650171
FDT35,OUT045,2835.9538825118398
FDT35,OUT046,2669.00463623404
FDT35,OUT049,2951.4851078157117
FDT35,OUT018,2376.485279748953
FDG31,OUT046,1094.985823205077
FDG31,OUT045,1032.8488082385613
FDG31,OUT017,1053.5224481214873
FDG31,OUT018,889.0832624649228
FDL04,OUT019,281.1955455291531
FDL04,OUT045,1554.4778930599548
FDL04,OUT018,1437.2007029812085
NCO30,OUT010,463.4686913079941
NCO30,OUT027,4922.338501863476
NCO30,OUT018,2622.7645117219927
NCO30,OUT046,2973.083545016141
DRH37,OUT018,2430.579741911135
DRH37,OUT046,2615.979292834131
DRH37,OUT027,4227.4777633406065
DRH37,OUT010,378.99379707888846
NCX05,OUT046,1924.2844769006829
NCX05,OUT049,1888.5053849920605
FDN44,OUT013,2496.999850357462
FDN44,OUT045,2557.6164378375047
